City,District,OID,ReportYear,ReportDate,Address,ReportNumber,PropertyStatus,PropValue,Serial,Disposition,CallNumber,x,y
BOULDER,CU Campus,7818,2023,2023-07-19,8XX PEARL,2306882,STOLEN,2750.0,Yes,CB-Clear,BPD230719-050710,-105.284120864889,40.0173543256371
BOULDER,East Boulder,7819,2023,2023-07-19,15XX 30TH ST,2306856,STOLEN,300.0,Yes,RB-Report,BPD230719-050859,-105.253948405245,40.0139416269758
BOULDER,South Boulder,7820,2023,2023-07-19,24XX BASELINE,2371818,STOLEN,300.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.262343499003,39.9997231294982
BOULDER,CU Campus,7821,2023,2023-07-20,25XX ARAPAHOE,2371813,STOLEN,500.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.261493211559,40.0134974335673
BOULDER,University Hill,7822,2023,2023-07-20,VALID ADDRESS UNAVAILABLE,2371810,STOLEN,1000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,Central Boulder,7823,2023,2023-07-20,21XX 13TH,2371808,STOLEN,5000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.279408408728,40.0194193990248
BOULDER,CU Campus,7824,2023,2023-07-22,24XX ARAPAHOE,2306969,STOLEN,4579.0,Yes,RB-Report,BPD230722-051592,-105.261594727535,40.0135016805738
BOULDER,CU Campus,7825,2023,2023-07-22,24XX ARAPAHOE,2306969,STOLEN,3500.0,No,RB-Report,BPD230722-051592,-105.261594727535,40.0135016805738
BOULDER,North Boulder,7826,2023,2023-07-25,31XX BROADWAY,2373027,STOLEN,10771.3,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.280394936954,40.0323888643342
BOULDER,South Boulder,7827,2023,2023-07-26,36XX TABLE MESA,2373039,STOLEN,677.99,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.251350834472,39.9834335459391
BOULDER,Valmont,7828,2023,2023-07-27,18XX 30TH,2307146,STOLEN,500.0,No,RB-Report,BPD230726-052761,-105.252014760094,40.0189485451595
BOULDER,East Boulder,7829,2023,2023-07-27,39XX COLORADO,2373051,STOLEN,4000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.244768178326,40.0058216124328
BOULDER,North Boulder,7830,2023,2023-07-27,VALID ADDRESS UNAVAILABLE,2373060,STOLEN,2000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.28207964584,40.0300974947639
BOULDER,CU Campus,7831,2023,2023-07-28,8XX PEARL,2307216,STOLEN,4000.0,Yes,RB-Report,BPD230728-053209,-105.284120864889,40.0173543256371
BOULDER,East Boulder,7832,2023,2023-07-28,8XX 28TH,2373062,STOLEN,2000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.258480621541,40.0026784578249
BOULDER,CU Campus,7833,2023,2023-07-29,21XX ARAPAHOE,2373069,STOLEN,1000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.26703896219,40.0142726108524
BOULDER,CU Campus,7834,2023,2023-07-30,22XX PEARL,2373072,STOLEN,4500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.266711186492,40.0207660009477
BOULDER,North Boulder,7835,2023,2023-07-31,22XX 15TH,2373089,STOLEN,1200.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.276719311087,40.0215986105396
BOULDER,CU Campus,7836,2023,2023-07-31,17XX 28TH,2373092,STOLEN,3999.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.25956901137,40.0188100217103
BOULDER,North Boulder,7837,2023,2023-07-31,27XX FOLSOM,2373093,STOLEN,200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.264960653077,40.0276278048928
BOULDER,,7838,2023,2023-07-31,24XX BASELINE RD,2373097,STOLEN,1000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,North Boulder,7839,2023,2023-07-31,9XX ALPINE,2307318,STOLEN,5000.0,No,RB-Report,BPD230731-054130,-105.285167125707,40.0252428636402
BOULDER,CU Campus,7840,2023,2023-08-01,25XX WALNUT,2373103,STOLEN,200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.261031757968,40.019357540739
BOULDER,South Boulder,7841,2023,2023-08-01,6XX BROADWAY,2307341,STOLEN,5000.0,No,RB-Report,BPD230801-054363,-105.248878098978,39.9839627286932
BOULDER,CU Campus,7842,2023,2023-08-01,VALID ADDRESS UNAVAILABLE,2373111,STOLEN,750.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.262965966761,40.017348474148
BOULDER,Valmont,7843,2023,2023-08-02,VALID ADDRESS UNAVAILABLE,2373120,STOLEN,7000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.253826737182,40.0147054728634
BOULDER,CU Campus,7844,2023,2023-08-02,VALID ADDRESS UNAVAILABLE,2307391,STOLEN,150.0,No,RB-Report,BPD230802-054752,-105.259059901754,40.0081719391193
BOULDER,Central Boulder,7845,2023,2023-08-04,19XX 13TH ST,2373160,STOLEN,2000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.278287127241,40.0172770962367
BOULDER,Central Boulder,7846,2023,2023-08-04,10XX ARAPAHOE,2373162,STOLEN,1200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.281741760842,40.0139455569322
BOULDER,East Boulder,7847,2023,2023-08-04,33XX EUCLID,2373163,STOLEN,1200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.249631758308,40.0049634898917
BOULDER,East Boulder,7848,2023,2023-08-05,15XX 30TH,2307504,RECOVERED,1600.0,No,CB-Clear,BPD230805-055583,-105.255001451162,40.0126004892321
BOULDER,North Boulder,7849,2023,2023-08-06,20XX NEHER,2373167,STOLEN,5000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.271758952767,40.0422499643876
BOULDER,CU Campus,7850,2023,2023-08-07,26XX CANYON BLVD,2373169,STOLEN,3450.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.260376116336,40.0175353779402
BOULDER,CU Campus,7851,2023,2023-08-07,16XX 28TH,2373172,STOLEN,799.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.258903174771,40.0167260359464
BOULDER,University Hill,7852,2023,2023-08-08,11XX PLEASANT,2373173,RECOVERED,300.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.277807336249,40.0097422702258
BOULDER,South Boulder,7853,2023,2023-08-08,14XX BROWN,2373383,STOLEN,13000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.237763604859,39.9728446724243
BOULDER,East Boulder,7854,2023,2023-08-08,11XX MONROE,2373176,STOLEN,1200.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.24395362245,40.0063580123026
BOULDER,CU Campus,7855,2023,2023-08-08,17XX 28TH,2373177,STOLEN,400.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.259548620385,40.0187238597205
BOULDER,University Hill,7856,2023,2023-08-08,16XX ARAPAHOE AVE,2373179,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.273501326658,40.0146351832583
BOULDER,Valmont,7857,2023,2023-08-09,VALID ADDRESS UNAVAILABLE,2307649,RECOVERED,749.0,Yes,Online Report - No Call Disposition,BPD230809-056612,-105.25010476104,40.014701585602
BOULDER,CU Campus,7858,2023,2023-08-09,24XX SPRUCE,2373180,STOLEN,150.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.264465965874,40.0218934656365
BOULDER,East Boulder,7859,2023,2023-08-09,28XX SHADOW CREEK,2373078,STOLEN,1050.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.257292666855,40.0107416096459
BOULDER,CU Campus,7860,2023,2023-08-09,13XX 28TH,2373182,STOLEN,300.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.260660775924,40.0120455467058
BOULDER,Valmont,7861,2023,2023-08-10,24XX STAZIO,2307722,STOLEN,1200.0,Yes,AB-Arrest,BPD230810-057044,-105.215003780866,40.0253133406889
BOULDER,East Boulder,7862,2023,2023-08-11,1XX CHEROKEE,2373187,STOLEN,2000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.230179413536,39.9902798035196
BOULDER,East Boulder,7863,2023,2023-08-12,48XX BASELINE,2373188,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.23450604058,39.9983492607266
BOULDER,Valmont,7864,2023,2023-08-12,23XX 30TH,2373189,STOLEN,1500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.254102816948,40.0245278095489
BOULDER,Central Boulder,7865,2023,2023-08-12,18XX BROADWAY,2373190,STOLEN,300.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.278800857207,40.0165680413691
BOULDER,North Boulder,7866,2023,2023-08-13,26XX MAPLETON,2373191,STOLEN,800.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.261576951771,40.0283414715576
BOULDER,Valmont,7867,2023,2023-08-13,VALID ADDRESS UNAVAILABLE,2307829,STOLEN,700.0,Yes,AB-Arrest,BPD230813-057806,-105.242489818842,40.0226935779802
BOULDER,North Boulder,7868,2023,2023-08-13,18XX ALPINE,2373193,STOLEN,1500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.273579764372,40.0252742308195
BOULDER,Valmont,7869,2023,2023-08-14,28XX PEARL,2373195,STOLEN,900.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.255984763853,40.0216835600677
BOULDER,Valmont,7870,2023,2023-08-15,29XX PEARL,2307900,STOLEN,5000.0,No,RB-Report,BPD230815-058376,-105.256002784565,40.0240675407452
BOULDER,Central Boulder,7871,2023,2023-08-15,11XX WALNUT,2307922,STOLEN,9000.0,No,RB-Report,BPD230815-058553,-105.280800752699,40.0169675114557
BOULDER,North Boulder,7872,2023,2023-08-16,20XX ALPINE,2373203,STOLEN,3250.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.269253332321,40.0256777784599
BOULDER,South Boulder,7873,2023,2023-08-17,6XX BROADWAY,2373218,STOLEN,300.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.250151031648,39.984270302741
BOULDER,South Boulder,7874,2023,2023-08-18,36XX TABLE MESA,2373222,STOLEN,600.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.251350834472,39.9834335459391
BOULDER,CU Campus,7875,2023,2023-08-18,13XX 28TH,2373223,STOLEN,4000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.260660775924,40.0120455467058
BOULDER,Valmont,7876,2023,2023-08-20,22XX JUNCTION PL,2373151,STOLEN,6000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.252015877445,40.0243931984202
BOULDER,Valmont,7877,2023,2023-08-20,22XX JUNCTION PL,2373151,STOLEN,2000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.252015877445,40.0243931984202
BOULDER,South Boulder,7878,2023,2023-08-20,XX S BROADWAY,2373226,STOLEN,1500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.26008390411,39.9947883200098
BOULDER,Valmont,7879,2023,2023-08-20,18XX 30TH,2308091,STOLEN,2417.3,No,RB-Report,BPD230820-059951,-105.252014760094,40.0189485451595
BOULDER,CU Campus,7880,2023,2023-08-21,2XX CANYON,2373227,STOLEN,3352.58,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.29314261317,40.0143470326807
BOULDER,CU Campus,7881,2023,2023-08-21,2XX CANYON,2373227,STOLEN,3352.58,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.29314261317,40.0143470326807
BOULDER,East Boulder,7882,2023,2023-08-21,8XX 28TH,2373228,STOLEN,1200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.257538248768,40.0025917227703
BOULDER,East Boulder,7883,2023,2023-08-21,28XX AURORA,2373230,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.255510914162,40.0032102575436
BOULDER,Valmont,7884,2023,2023-08-21,29XX EAGLE,2373231,STOLEN,200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.254599844969,40.0317754835998
BOULDER,East Boulder,7885,2023,2023-08-22,29XX AURORA,2373347,STOLEN,790.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.254445316279,40.0042868563224
BOULDER,North Boulder,7886,2023,2023-08-22,27XX FOLSOM,2373349,STOLEN,1500.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.263624057379,40.0276816147914
BOULDER,Central Boulder,7887,2023,2023-08-24,12XX CANYON,2308268,RECOVERED,600.0,Yes,CB-Clear,BPD230824-061254,-105.278647832335,40.0157925514636
BOULDER,CU Campus,7888,2023,2023-08-25,20XX ARAPAHOE,2373350,STOLEN,700.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.268506831866,40.0141478539728
BOULDER,CU Campus,7889,2023,2023-08-26,28XX AURORA,2308453,RECOVERED,650.0,Yes,CB-Clear,BPD230828-062523,-105.25593936694,40.0042424624336
BOULDER,East Boulder,7890,2023,2023-08-26,29XX AURORA,2373353,STOLEN,1500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.254244883446,40.0032737864459
BOULDER,South Boulder,7891,2023,2023-08-26,27XX MOORHEAD,2373354,STOLEN,1300.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.259270137861,39.9984609374535
BOULDER,Valmont,7892,2023,2023-08-26,29XX PEARL,2373396,STOLEN,1500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.256002784565,40.0240675407452
BOULDER,East Boulder,7893,2023,2023-08-27,5XX MANHATTAN,2373355,STOLEN,2000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.228998741013,39.9969652155274
BOULDER,North Boulder,7894,2023,2023-08-27,VALID ADDRESS UNAVAILABLE,2373356,STOLEN,750.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.280549665861,40.0244834304179
BOULDER,East Boulder,7895,2023,2023-08-27,29XX E AURORA AVE,2373357,STOLEN,900.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.255678985069,40.0036675844933
BOULDER,South Boulder,7896,2023,2023-08-27,36XX TABLE MESA,2373358,STOLEN,2600.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.251350834472,39.9834335459391
BOULDER,North Boulder,7897,2023,2023-08-28,26XX HAWTHORNE,2373394,STOLEN,800.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.261851722986,40.0343968947549
BOULDER,CU Campus,7898,2023,2023-08-28,16XX 28TH,2308445,STOLEN,3300.0,Yes,RB-Report,BPD230828-062499,-105.258865465758,40.016915465918
BOULDER,Valmont,7899,2023,2023-08-28,47XX PEARL EAST,2373359,STOLEN,2330.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.243022158881,40.0213425662011
BOULDER,CU Campus,7900,2023,2023-08-29,VALID ADDRESS UNAVAILABLE,2308479,STOLEN,299.0,Yes,AB-Arrest,Online Report - No Call Number,-105.277480729111,40.0115334279596
BOULDER,,7901,2023,2023-08-29,29XX AURORA,2373469,STOLEN,800.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,East Boulder,7902,2023,2023-08-29,49XX MEREDITH,2373362,STOLEN,550.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.232776903198,40.0133104105713
BOULDER,East Boulder,7903,2023,2023-08-29,49XX MEREDITH,2373363,STOLEN,400.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.233062004112,40.0134842605677
BOULDER,Central Boulder,7904,2023,2023-08-29,10XX ARAPAHOE,2373364,STOLEN,3600.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.281741760842,40.0139455569322
BOULDER,Valmont,7905,2023,2023-08-29,VALID ADDRESS UNAVAILABLE,2373367,STOLEN,3183.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.256048749394,40.0170221687052
BOULDER,East Boulder,7906,2023,2023-08-29,8XX 28TH ST,2373368,STOLEN,2500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.258480621541,40.0026784578249
BOULDER,CU Campus,7907,2023,2023-08-30,VALID ADDRESS UNAVAILABLE,2373458,STOLEN,450.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.272541700885,40.0145816611979
BOULDER,Central Boulder,7908,2023,2023-08-30,10XX CANYON,2373430,STOLEN,250.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.281975575697,40.0147150068442
BOULDER,East Boulder,7909,2023,2023-08-30,29XX SHADOW CREEK DR,2373431,STOLEN,300.0,0,Online Report - No Call Disposition,Online Report - No Call Number,-105.255452550336,40.0102596275818
BOULDER,University Hill,7910,2023,2023-08-30,11XX 12TH ST,2308547,STOLEN,350.0,Yes,RB-Report,BPD230830-063270,-105.277498551531,40.0079743114442
BOULDER,South Boulder,7911,2023,2023-08-30,VALID ADDRESS UNAVAILABLE,2373460,STOLEN,521.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.247068939595,39.9822766447954
BOULDER,Valmont,7912,2023,2023-08-31,29XX ARAPAHOE AVE,2373461,STOLEN,700.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.255974425681,40.0147522950083
BOULDER,North Boulder,7913,2023,2023-08-31,22XX NORWOOD,2308576,STOLEN,3000.0,Yes,RB-Report,BPD230831-063497,-105.26753047938,40.0452704896796
BOULDER,East Boulder,7914,2023,2023-08-31,29XX COLLEGE,2373427,STOLEN,300.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.254478559925,40.007199235929
BOULDER,North Boulder,7915,2023,2023-09-01,27XX VALMONT,2373411,STOLEN,1500.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.260563628885,40.0293450963499
BOULDER,CU Campus,7916,2023,2023-09-02,18XX 23RD,2373425,STOLEN,100.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.264802534328,40.0174349202655
BOULDER,North Boulder,7917,2023,2023-09-02,8XX UNION,2373462,STOLEN,1050.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.287713324777,40.0532669810186
BOULDER,CU Campus,7918,2023,2023-09-04,26XX PINE,2373490,STOLEN,700.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.260385876601,40.0236824761062
BOULDER,East Boulder,7919,2023,2023-09-04,15XX EISENHOWER,2373466,STOLEN,5499.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.230625278603,40.0140726333162
BOULDER,Valmont,7920,2023,2023-09-04,36XX ARAPAHOE,2373491,STOLEN,600.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.247914079507,40.0150165124049
BOULDER,North Boulder,7921,2023,2023-09-04,30XX LITTLELEAF LN,2373492,STOLEN,400.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.261333697646,40.0298650303336
BOULDER,South Boulder,7922,2023,2023-09-04,36XX TABLE MESA,2373495,STOLEN,2000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.251350834472,39.9834335459391
BOULDER,East Boulder,7923,2023,2023-09-05,10XX ADAMS,2373508,STOLEN,2000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.25495990609,40.0048785112782
BOULDER,Central Boulder,7924,2023,2023-09-05,13XX SPRUCE,2307388,RECOVERED,100.0,No,TB-Testing,BPD230802-054738,-105.278810289863,40.0194381559801
BOULDER,Central Boulder,7925,2023,2023-09-05,13XX SPRUCE,2307388,RECOVERED,222.0,No,TB-Testing,BPD230802-054738,-105.278810289863,40.0194381559801
BOULDER,Central Boulder,7926,2023,2023-09-05,13XX SPRUCE,2307388,RECOVERED,12.0,No,TB-Testing,BPD230802-054738,-105.278810289863,40.0194381559801
BOULDER,Central Boulder,7927,2023,2023-09-05,13XX SPRUCE,2307388,RECOVERED,12.0,No,TB-Testing,BPD230802-054738,-105.278810289863,40.0194381559801
BOULDER,Central Boulder,7928,2023,2023-09-05,13XX SPRUCE,2307388,RECOVERED,12.0,No,TB-Testing,BPD230802-054738,-105.278810289863,40.0194381559801
BOULDER,Central Boulder,7929,2023,2023-09-05,13XX SPRUCE,2307388,STOLEN,12.0,No,TB-Testing,BPD230802-054738,-105.278810289863,40.0194381559801
BOULDER,Central Boulder,7930,2023,2023-09-05,13XX SPRUCE,2307388,RECOVERED,12.0,No,TB-Testing,BPD230802-054738,-105.278810289863,40.0194381559801
BOULDER,University Hill,7931,2023,2023-09-05,19XX GOSS,2373510,STOLEN,1400.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.270190408211,40.016396168786
,,7932,2023,2023-09-05,VALID ADDRESS UNAVAILABLE,2373528,STOLEN,300.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,Central Boulder,7933,2023,2023-09-06,17XX BROADWAY,2308891,STOLEN,750.0,Yes,CB-Clear,BPD230906-065466,-105.279761635131,40.0153530746017
BOULDER,University Hill,7934,2023,2023-09-08,8XX 11TH,2373540,STOLEN,1200.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.278299532903,40.0032961301358
BOULDER,East Boulder,7935,2023,2023-09-08,28XX AURORA,2373545,STOLEN,2000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.256559038889,40.0034751435814
BOULDER,East Boulder,7936,2023,2023-09-09,51XX TABLE MESA,2373547,STOLEN,600.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.232880969371,39.9864281702334
BOULDER,South Boulder,7937,2023,2023-09-09,31XX REDSTONE,2373549,STOLEN,2500.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.253996588003,39.9654021805772
BOULDER,Central Boulder,7938,2023,2023-09-09,12XX PEARL,2309024,RECOVERED,300.0,Yes,RB-Report,BPD230909-066525,-105.279826419796,40.0180370342419
BOULDER,North Boulder,7939,2023,2023-09-09,27XX BROADWAY,2373553,STOLEN,720.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.281143507493,40.0264222501967
BOULDER,University Hill,7940,2023,2023-09-09,7XX MARINE,2373554,STOLEN,500.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.284730085394,40.0119361814154
BOULDER,East Boulder,7941,2023,2023-09-09,29XX AURORA,2309042,STOLEN,800.0,No,CB-Clear,BPD230909-066683,-105.254445316279,40.0042868563224
BOULDER,South Boulder,7942,2023,2023-09-11,5XX 27TH,2373567,STOLEN,800.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.260517782609,39.9981665835812
BOULDER,East Boulder,7943,2023,2023-09-11,8XX 28TH FRONTAGE RD,2373568,STOLEN,1200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.257073793046,40.0011602559322
BOULDER,South Boulder,7944,2023,2023-09-11,28XX HEIDELBERG,2309114,STOLEN,1000.0,0,RB-Report,BPD230911-067198,-105.258057771331,39.9716121970179
BOULDER,Valmont,7945,2023,2023-09-11,23XX 30TH,2373576,STOLEN,60.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.253170194094,40.0251070764046
BOULDER,University Hill,7946,2023,2023-09-12,18XX CANYON,2309150,STOLEN,500.0,Yes,RB-Report,BPD230912-067416,-105.27070931902,40.0169965857411
BOULDER,South Boulder,7947,2023,2023-09-12,VALID ADDRESS UNAVAILABLE,2373580,STOLEN,2309.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.263749892637,40.0000756725493
BOULDER,University Hill,7948,2023,2023-09-12,9XX 18TH,2373582,STOLEN,2000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.270390885653,40.0038960284977
BOULDER,University Hill,7949,2023,2023-09-13,21XX CANYON,2373586,STOLEN,400.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.266612909964,40.0169925174531
BOULDER,East Boulder,7950,2023,2023-09-13,7XX 29TH,2373588,STOLEN,2000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.255698810377,40.0010398358518
BOULDER,CU Campus,7951,2023,2023-09-13,21XX CANYON,2373591,STOLEN,150.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.2673708227,40.0177385764052
BOULDER,CU Campus,7952,2023,2023-09-14,24XX CANYON,2373603,STOLEN,500.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.261791780066,40.0170583181047
BOULDER,Valmont,7953,2023,2023-09-14,16XX 30TH,2373832,STOLEN,1200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.251823820513,40.0157955665744
BOULDER,Central Boulder,7954,2023,2023-09-15,21XX 14TH,2373605,STOLEN,1400.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.277584243115,40.0196959818588
BOULDER,East Boulder,7955,2023,2023-09-15,33XX MADISON,2373606,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.249697520159,40.0060872487436
BOULDER,Valmont,7956,2023,2023-09-15,VALID ADDRESS UNAVAILABLE,2373614,STOLEN,2000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.255876846422,40.0171218776796
BOULDER,South Boulder,7957,2023,2023-09-16,36XX TABLE MESA,2373617,STOLEN,3000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.251350834472,39.9834335459391
BOULDER,East Boulder,7958,2023,2023-09-17,29XX AURORA,2373619,STOLEN,750.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.254445316279,40.0042868563224
BOULDER,CU Campus,7959,2023,2023-09-18,21XX WALNUT,2373601,STOLEN,600.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.26761536243,40.019531691179
BOULDER,Central Boulder,7960,2023,2023-09-18,VALID ADDRESS UNAVAILABLE,2309408,STOLEN,1300.0,Yes,RB-Report,BPD230918-069382,-105.279289787172,40.0159154844921
BOULDER,CU Campus,7961,2023,2023-09-21,22XX PEARL,2373635,STOLEN,3500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.266711186492,40.0207660009477
BOULDER,CU Campus,7962,2023,2023-09-21,18XX FOLSOM,2373640,STOLEN,5400.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.263615105515,40.0181596390835
BOULDER,Valmont,7963,2023,2023-09-21,28XX WILDERNESS,2309525,STOLEN,9000.0,Yes,RB-Report,BPD230921-070376,-105.246896539474,40.0256554798882
BOULDER,CU Campus,7964,2023,2023-09-22,VALID ADDRESS UNAVAILABLE,2309545,STOLEN,350.0,No,RB-Report,BPD230922-070547,-105.264645659701,40.0146064466386
BOULDER,South Boulder,7965,2023,2023-09-22,28XX MOORHEAD,2309549,RECOVERED,800.0,No,CB-Clear,BPD230922-070559,-105.257743295133,39.9991328622547
BOULDER,CU Campus,7966,2023,2023-09-22,19XX ARAPAHOE,2373649,RECOVERED,650.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.269641513582,40.0143398880266
BOULDER,CU Campus,7967,2023,2023-09-22,19XX ARAPAHOE,2373649,RECOVERED,650.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.269641513582,40.0143398880266
BOULDER,Valmont,7968,2023,2023-09-22,16XX 29TH,2309576,STOLEN,1600.0,Yes,RB-Report,BPD230922-070758,-105.254993938793,40.0157083258094
BOULDER,North Boulder,7969,2023,2023-09-24,6XX TERRACE,2309629,STOLEN,7000.0,Yes,RB-Report,BPD230924-071174,-105.286319304391,40.0675452859848
BOULDER,CU Campus,7970,2023,2023-09-24,16XX 14TH ST,2309638,STOLEN,600.0,No,RB-Report,BPD230924-071259,-105.276107658089,40.0143758464771
BOULDER,North Boulder,7971,2023,2023-09-25,27XX 28TH ST,2373651,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.258460459625,40.0272039164924
